title,description,url,text_clean
The Hundred: Trent Rockets coach Andy Flower - plus two staff members - test positive for Covid-19,"Coach Andy Flower and two other Trent Rockets support staff test positive for Covid-19, ruling them out of Monday's men's Hundred match.",https://www.bbc.co.uk/sport/cricket/57974665,"['hundred', 'trent', 'rockets', 'coach', 'andy', 'flower', 'plus', 'two', 'staff', 'members', 'test', 'positive', 'andy', 'flower', 'two', 'trent', 'rockets', 'support', 'staff', 'test', 'positive', 'ruling', 'monday', 'men', 'hundred', 'match']"
Man tried to save wife and son from drowning in Loch Lomond,"Waris Ali tells the BBC about his attempts to save his wife, son and a family friend from drowning in Loch Lomond.",https://www.bbc.co.uk/news/uk-scotland-glasgow-west-57972950,"['man', 'tried', 'save', 'wife', 'son', 'drowning', 'loch', 'ali', 'tells', 'bbc', 'attempts', 'save', 'wife', 'son', 'family', 'friend', 'drowning', 'loch', 'lomond']"
Tokyo Olympics: Team GB women's footballers focused on winning group - Riise,"Team GB's women's footballers have ""a great opportunity"" to win their group at Tokyo 2020, says boss Hege Riise.",https://www.bbc.co.uk/sport/football/57973560,"['tokyo', 'olympics', 'team', 'gb', 'women', 'footballers', 'focused', 'winning', 'group', 'gb', 'women', 'footballers', 'great', 'opportunity', 'win', 'group', 'tokyo', 'says', 'boss', 'hege', 'riise']"
GB win three golds on 'Magic Monday',DIGIONLY,https://www.bbc.co.uk/sport/olympics/57975488,"['gb', 'win', 'three', 'golds']"
Covid case rate in Wales falls for fifth day in row,"As vaccinations pass another major milestone, Covid case rates fall for a fifth day in Wales.",https://www.bbc.co.uk/news/uk-wales-57969591,"['covid', 'case', 'rate', 'wales', 'falls', 'fifth', 'day', 'vaccinations', 'pass', 'another', 'major', 'milestone', 'covid', 'case', 'rates', 'fall', 'fifth', 'day', 'wales']"
Man dismissed over Highlands school Legionella concerns,Bev Parkinson wrote a report critical of his employers' management of water systems at some Highland schools.,https://www.bbc.co.uk/news/uk-scotland-highlands-islands-57970505,"['man', 'dismissed', 'highlands', 'school', 'legionella', 'parkinson', 'wrote', 'report', 'critical', 'employers', 'management', 'water', 'systems', 'highland', 'schools']"
2021/07/26 14:00 GMT,The latest five minute news bulletin from BBC World Service.,https://www.bbc.co.uk/programmes/w172xzjn7hn0blv,"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
Daley and Peaty spark Tokyo gold rush for Team GB,"Day three of the Tokyo Olympics was 'Magic Monday' for Team GB with three golds - for divers Tom Daley and Matty Lee, swimmer Adam Peaty and Tom Pidcock in mountain biking.",https://www.bbc.co.uk/sport/olympics/57972548,"['daley', 'peaty', 'spark', 'tokyo', 'gold', 'rush', 'team', 'three', 'tokyo', 'olympics', 'monday', 'team', 'gb', 'three', 'golds', 'divers', 'tom', 'daley', 'matty', 'lee', 'swimmer', 'adam', 'peaty', 'tom', 'pidcock', 'mountain', 'biking']"
Russian Olympic Committee win gymnastics gold,The Russian Olympic Committee hold on to take gymnastics men's team gold as Great Britain finish fourth.,https://www.bbc.co.uk/sport/olympics/57968367,"['russian', 'olympic', 'committee', 'win', 'gymnastics', 'russian', 'olympic', 'committee', 'hold', 'take', 'gymnastics', 'men', 'team', 'gold', 'great', 'britain', 'finish', 'fourth']"
Tokyo Olympics: Lauren Williams takes taekwondo silver for Great Britain,Great Britain's Lauren Williams takes silver in the women's -67kg taekwondo after losing the final to Croatia's Matea Jelic at Tokyo 2020.,https://www.bbc.co.uk/sport/av/olympics/57968953,"['tokyo', 'olympics', 'lauren', 'williams', 'takes', 'taekwondo', 'silver', 'great', 'britain', 'lauren', 'williams', 'takes', 'silver', 'women', 'taekwondo', 'losing', 'final', 'croatia', 'matea', 'jelic', 'tokyo']"
Greece seeks spear fisher who killed famous seal,"Kostis, a rare Mediterranean monk seal rescued as a pup, is killed by a spear gun.",https://www.bbc.co.uk/news/world-europe-57969485,"['greece', 'seeks', 'spear', 'fisher', 'killed', 'famous', 'rare', 'mediterranean', 'monk', 'seal', 'rescued', 'pup', 'killed', 'spear', 'gun']"
Tunisia: Key moments as political turmoil unfolds,Tunisia's president sacks the PM and the speaker is barred entry to parliament following violent protests.,https://www.bbc.co.uk/news/av/world-africa-57972459,"['tunisia', 'key', 'moments', 'political', 'turmoil', 'president', 'sacks', 'pm', 'speaker', 'barred', 'entry', 'parliament', 'following', 'violent', 'protests']"
Ian Paterson: Plans for further breast surgeon compensation,"A further 5,500 patients of Ian Paterson have been identified since he was jailed.",https://www.bbc.co.uk/news/uk-england-birmingham-57967899,"['ian', 'paterson', 'plans', 'breast', 'surgeon', 'patients', 'ian', 'paterson', 'identified', 'since', 'jailed']"
Coronavirus: Four numbers that reveal the real trends,Does a week of falling case numbers mean we're close to the end?,https://www.bbc.co.uk/news/health-57984170,"['coronavirus', 'four', 'numbers', 'reveal', 'real', 'week', 'falling', 'case', 'numbers', 'mean', 'close', 'end']"
US policeman feared death in Capitol riots,Officers on duty when Trump supporters stormed the US Capitol give tearful testimony at an inquiry. Also: the American gymnast Simone Biles pulls out of the Olympic team competition over mental health issues; the former Spanish king's ex-lover claims he used …,https://www.bbc.co.uk/programmes/p09qltxg,"['us', 'policeman', 'feared', 'death', 'capitol', 'duty', 'trump', 'supporters', 'stormed', 'us', 'capitol', 'give', 'tearful', 'testimony', 'inquiry', 'also', 'american', 'gymnast', 'simone', 'biles', 'pulls', 'olympic', 'team', 'competition', 'mental', 'health', 'issues', 'former', 'spanish', 'king', 'claims', 'used']"
Gilgamesh tablet: US authorities take ownership of artefact,The Gilgamesh Dream Tablet was imported illegally into the US before being bought by Hobby Lobby.,https://www.bbc.co.uk/news/world-us-canada-57992957,"['gilgamesh', 'tablet', 'us', 'authorities', 'take', 'ownership', 'gilgamesh', 'dream', 'tablet', 'imported', 'illegally', 'us', 'bought', 'hobby', 'lobby']"
Chronic health issues for third in late 40s - study,"About one in three has problems such as high blood pressure and mental ill health, a study suggests.",https://www.bbc.co.uk/news/health-57982476,"['chronic', 'health', 'issues', 'third', 'late', 'one', 'three', 'problems', 'high', 'blood', 'pressure', 'mental', 'ill', 'health', 'study', 'suggests']"
Joey Jordison: Slipknot founding drummer dies aged 46,"Jordison was a founding member of the heavy metal band, and remained the group's drummer until 2013.",https://www.bbc.co.uk/news/world-us-canada-57993121,"['joey', 'jordison', 'slipknot', 'founding', 'drummer', 'dies', 'aged', 'founding', 'member', 'heavy', 'metal', 'band', 'remained', 'group', 'drummer']"
'Transformative' disability plan to be unveiled,A £1.6bn strategy aimed at improving the lives of disabled people is to be set out by the government.,https://www.bbc.co.uk/news/disability-57987803,"['disability', 'plan', 'strategy', 'aimed', 'improving', 'lives', 'disabled', 'people', 'set', 'government']"
"Tokyo Olympics: Simone Biles says ""put mental health first"" after withdrawing from team final","Four-time Olympic gold medallist Simone Biles says it is important to ""put mental health first"" after pulling out of the women's team final at 2020.",https://www.bbc.co.uk/sport/av/olympics/57993247,"['tokyo', 'olympics', 'simone', 'biles', 'says', 'put', 'mental', 'health', 'first', 'withdrawing', 'team', 'olympic', 'gold', 'medallist', 'simone', 'biles', 'says', 'important', 'put', 'mental', 'health', 'first', 'pulling', 'women', 'team', 'final']"
Key moments from first hearing of Capitol riot inquiry,Police officers gave emotional testimony about their struggles during the riot to US lawmakers.,https://www.bbc.co.uk/news/av/world-us-canada-57992997,"['key', 'moments', 'first', 'hearing', 'capitol', 'riot', 'officers', 'gave', 'emotional', 'testimony', 'struggles', 'riot', 'us', 'lawmakers']"
Zimbabwean with football dreams to be kicked out of UK,Christopher Arundell grew up in the UK but after doing time in jail is being deported to Zimbabwe.,https://www.bbc.co.uk/news/world-africa-57917683,"['zimbabwean', 'football', 'dreams', 'kicked', 'arundell', 'grew', 'uk', 'time', 'jail', 'deported', 'zimbabwe']"
Indians turn to crowdfunding to pay Covid bills,More and more Indians are asking strangers to help them pay off crushing medical debt.,https://www.bbc.co.uk/news/world-asia-india-57981252,"['indians', 'turn', 'crowdfunding', 'pay', 'covid', 'indians', 'asking', 'strangers', 'help', 'pay', 'crushing', 'medical', 'debt']"
CEO Secrets: The son who hired his father and sister,Ross Testa explains why he hired his sister and then his father for his social media business.,https://www.bbc.co.uk/news/business-57968798,"['ceo', 'secrets', 'son', 'hired', 'father', 'testa', 'explains', 'hired', 'sister', 'father', 'social', 'media', 'business']"
CEO Secrets: 'Don't call me 'Dad' at work!',Ross Testa explains why he hired his father for his digital start-up and how they get along.,https://www.bbc.co.uk/news/av/business-57983365,"['ceo', 'secrets', 'call', 'work', 'testa', 'explains', 'hired', 'father', 'digital', 'get', 'along']"
2021/07/27 23:00 GMT,The latest five minute news bulletin from BBC World Service.,https://www.bbc.co.uk/programmes/w172xzjn7hn4b73,"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
The Papers: UK 'reopens to world' and 'betrayed' kids in care,A quarantine waiver for EU and US travellers and a cover-up in social care lead the front pages.,https://www.bbc.co.uk/news/blogs-the-papers-57992717,"['papers', 'uk', 'world', 'kids', 'quarantine', 'waiver', 'eu', 'us', 'travellers', 'social', 'care', 'lead', 'front', 'pages']"
Tokyo Olympics: Take a tour of the incredible venues,"They range from an arena built by a father and son, to a legendary home of Japanese martial arts.",https://www.bbc.co.uk/news/av/world-asia-57981049,"['tokyo', 'olympics', 'take', 'tour', 'incredible', 'range', 'arena', 'built', 'father', 'son', 'legendary', 'home', 'japanese', 'martial', 'arts']"
Tokyo Olympics: German gymnasts' full-body suits inspire other athletes,British-Jamaican gymnast Danusia Francis believes athletes should have a choice over their outfits.,https://www.bbc.co.uk/news/av/world-57978134,"['tokyo', 'olympics', 'german', 'gymnasts', 'suits', 'inspire', 'gymnast', 'danusia', 'francis', 'believes', 'athletes', 'choice', 'outfits']"
Lebanon’s descent into darkness,The country's economic crisis has forced some families to move into refugee camps to survive.,https://www.bbc.co.uk/news/av/world-middle-east-57988693,"['lebanon', 'descent', 'country', 'economic', 'crisis', 'forced', 'families', 'move', 'refugee', 'camps', 'survive']"
Roma student: 'My only goal is to finish school',How one school in Croatia is working to improve education opportunities for Roma children like Kristina.,https://www.bbc.co.uk/news/av/world-europe-57978365,"['roma', 'student', 'goal', 'finish', 'one', 'school', 'croatia', 'working', 'improve', 'education', 'opportunities', 'roma', 'children', 'like', 'kristina']"
Canadian police reveal decade-long Manitoba residential school inquiry,Police are investigating abuse claims at a former school that sought to assimilate indigenous children.,https://www.bbc.co.uk/news/world-us-canada-57977938,"['canadian', 'police', 'reveal', 'manitoba', 'residential', 'school', 'investigating', 'abuse', 'claims', 'former', 'school', 'sought', 'assimilate', 'indigenous', 'children']"
US sells unique Wu-Tang Clan album seized from 'pharma bro' Martin Shkreli,The album was handed over as part of a $7.4m deal with a notorious former drug firm executive.,https://www.bbc.co.uk/news/world-us-canada-57992807,"['us', 'sells', 'unique', 'clan', 'album', 'seized', 'bro', 'martin', 'album', 'handed', 'part', 'deal', 'notorious', 'former', 'drug', 'firm', 'executive']"
"Transfer rumours: Haaland, Kounde, Grealish, Martinez, Traore","Chelsea open talks for Kounde, Grealish to decide future next week, Arsenal make Martinez inquiry, plus more.",https://www.bbc.co.uk/sport/57988298,"['transfer', 'rumours', 'haaland', 'kounde', 'grealish', 'martinez', 'open', 'talks', 'kounde', 'grealish', 'decide', 'future', 'next', 'week', 'arsenal', 'make', 'martinez', 'inquiry', 'plus']"
Fully-jabbed from EU and US could avoid quarantine,Senior cabinet ministers are due to discuss the move for arrivals to England in a meeting on Wednesday.,https://www.bbc.co.uk/news/uk-57992929,"['eu', 'us', 'could', 'avoid', 'cabinet', 'ministers', 'due', 'discuss', 'move', 'arrivals', 'england', 'meeting', 'wednesday']"
2021/07/27 22:00 GMT,The latest five minute news bulletin from BBC World Service.,https://www.bbc.co.uk/programmes/w172xzjn7hn46gz,"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
"The Hundred: Jonny Bairstow, Smriti Mandhana, Quinton de Kock, Danni Wyatt star as Welsh Fire take on Southern Brave",Watch the best moments of the women's and men's Hundred matches on Tuesday as Welsh Fire took on Southern Brave at Sophia Gardens in Cardiff,https://www.bbc.co.uk/sport/av/cricket/57992899,"['hundred', 'jonny', 'bairstow', 'smriti', 'mandhana', 'quinton', 'de', 'kock', 'danni', 'wyatt', 'star', 'welsh', 'fire', 'take', 'southern', 'best', 'moments', 'women', 'men', 'hundred', 'matches', 'tuesday', 'welsh', 'fire', 'took', 'southern', 'brave', 'sophia', 'gardens', 'cardiff']"
Murder investigation after child dies in Ardoyne,Emergency services were called to a house in Brompton Park shortly after a quarter past eight on Tuesday evening.,https://www.bbc.co.uk/news/uk-northern-ireland-57992425,"['murder', 'investigation', 'child', 'dies', 'services', 'called', 'house', 'brompton', 'park', 'shortly', 'quarter', 'past', 'eight', 'tuesday', 'evening']"
Ivory Coast president and rival in first meeting since civil war,President Alassane Ouattara and Laurent Gbagbo shook hands at the presidential palace on Tuesday.,https://www.bbc.co.uk/news/world-africa-57987858,"['ivory', 'coast', 'president', 'rival', 'first', 'meeting', 'since', 'civil', 'alassane', 'ouattara', 'laurent', 'gbagbo', 'shook', 'hands', 'presidential', 'palace', 'tuesday']"
Scottish boy plucked from obscurity stars in Indian film Mimi on Netflix,Three-year-old Jacob Smith of Aberdeen was plucked from obscurity on holiday and cast with Kriti Sanon in Mimi.,https://www.bbc.co.uk/news/uk-scotland-north-east-orkney-shetland-57983621,"['scottish', 'boy', 'plucked', 'obscurity', 'stars', 'indian', 'film', 'mimi', 'jacob', 'smith', 'aberdeen', 'plucked', 'obscurity', 'holiday', 'cast', 'kriti', 'sanon', 'mimi']"
